"areacode","areaname","procode3","CountAdm"
"E06000033","Southend-on-Sea","RJ1",47
"E06000033","Southend-on-Sea","RF4",42
"E06000033","Southend-on-Sea","RGT",39
"E06000033","Southend-on-Sea","RRV",31
"E06000033","Southend-on-Sea","RDE",23
"E06000033","Southend-on-Sea","RYJ",17
"E06000033","Southend-on-Sea","RQX",14
"E06000033","Southend-on-Sea","RQW",13
"E06000033","Southend-on-Sea","RWF",12
"E06000033","Southend-on-Sea","RJZ",12
"E06000033","Southend-on-Sea","RVV",12
"E06000033","Southend-on-Sea","RAL",11
"E06000033","Southend-on-Sea","RT3",10
"E06000033","Southend-on-Sea","RYR",9
"E06000033","Southend-on-Sea","RXC",7
"E06000033","Southend-on-Sea","RAP",7
"E06000033","Southend-on-Sea","R1K",7
"E06000033","Southend-on-Sea","RP4",6
"E06000033","Southend-on-Sea","RWK",6
"E06000033","Southend-on-Sea","RGM",6
"E06000033","Southend-on-Sea","RM1",6
"E06000033","Southend-on-Sea","REF",6
"E06000033","Southend-on-Sea","RXP",6
"E06000033","Southend-on-Sea","RJ7",6
"E06000033","Southend-on-Sea","RA9",5
"E06000033","Southend-on-Sea","RDU",5
"E06000033","Southend-on-Sea","RAN",5
"E06000033","Southend-on-Sea","RN7",5
"E06000033","Southend-on-Sea","RGP",4
"E06000033","Southend-on-Sea","RTX",4
"E06000033","Southend-on-Sea","RTH",4
"E06000033","Southend-on-Sea","RX1",4
"E06000033","Southend-on-Sea","RJ2",5
"E06000033","Southend-on-Sea","RGR",4
"E06000033","Southend-on-Sea","RHM",4
"E06000033","Southend-on-Sea","RPA",4
"E06000033","Southend-on-Sea","RPY",4
"E06000033","Southend-on-Sea","RTP",3
"E06000033","Southend-on-Sea","RAX",3
"E06000033","Southend-on-Sea","RN5",3
"E06000033","Southend-on-Sea","RWG",3
"E06000033","Southend-on-Sea","RWH",3
"E06000033","Southend-on-Sea","RA3",3
"E06000033","Southend-on-Sea","RN3",3
"E06000033","Southend-on-Sea","R1F",3
"E06000033","Southend-on-Sea","RQM",3
"E06000033","Southend-on-Sea","RXH",3
"E06000033","Southend-on-Sea","RA7",3
"E06000033","Southend-on-Sea","R0A",2
"E06000033","Southend-on-Sea","RBZ",2
"E06000033","Southend-on-Sea","RHW",2
"E06000033","Southend-on-Sea","RA2",2
"E06000033","Southend-on-Sea","RBD",2
"E06000033","Southend-on-Sea","RH8",2
"E06000033","Southend-on-Sea","RM3",2
"E06000033","Southend-on-Sea","RVR",2
"E06000033","Southend-on-Sea","RXL",2
"E06000033","Southend-on-Sea","RD8",2
"E06000033","Southend-on-Sea","RNZ",2
"E06000033","Southend-on-Sea","RWD",2
"E06000033","Southend-on-Sea","RBN",2
"E06000033","Southend-on-Sea","RCB",2
"E06000033","Southend-on-Sea","RD3",2
"E06000033","Southend-on-Sea","RP6",2
"E06000033","Southend-on-Sea","RAT",2
"E06000033","Southend-on-Sea","RBT",2
"E06000033","Southend-on-Sea","RHU",2
"E06000033","Southend-on-Sea","RK9",2
"E06000033","Southend-on-Sea","RJL",2
"E06000033","Southend-on-Sea","RNL",2
"E06000033","Southend-on-Sea","RNS",2
"E06000033","Southend-on-Sea","RVJ",2
"E06000033","Southend-on-Sea","RXQ",2
"E06000033","Southend-on-Sea","RTG",1
"E06000033","Southend-on-Sea","RGN",1
"E06000033","Southend-on-Sea","RHQ",1
"E06000033","Southend-on-Sea","RMY",1
"E06000033","Southend-on-Sea","RNA",1
"E06000033","Southend-on-Sea","RTF",1
"E06000033","Southend-on-Sea","RXW",2
"E06000033","Southend-on-Sea","RFS",1
"E06000033","Southend-on-Sea","RLQ",1
"E06000033","Southend-on-Sea","RTR",1
"E06000033","Southend-on-Sea","RCD",1
"E06000033","Southend-on-Sea","RKB",1
"E06000033","Southend-on-Sea","RKE",1
"E06000033","Southend-on-Sea","RRK",1
"E06000033","Southend-on-Sea","RTE",1
"E06000033","Southend-on-Sea","RVY",2
"E06000033","Southend-on-Sea","RWW",1
"E06000033","Southend-on-Sea","RVW",1
"E06000033","Southend-on-Sea","RC9",1
"E06000033","Southend-on-Sea","RJ6",1
"E06000033","Southend-on-Sea","RRE",1
"E06000033","Southend-on-Sea","RWP",1
"E06000033","Southend-on-Sea","RD1",1
"E06000033","Southend-on-Sea","REM",1
"E06000033","Southend-on-Sea","RJR",1
"E06000033","Southend-on-Sea","RL4",1
"E06000033","Southend-on-Sea","RPG",1
"E06000033","Southend-on-Sea","RWR",1
"E06000034","Thurrock","RDD",17245
"E06000034","Thurrock","RQ8",477
"E06000034","Thurrock","RF4",463
"E06000034","Thurrock","R1H",419
"E06000034","Thurrock","R1L",309
"E06000034","Thurrock","RN7",244
"E06000034","Thurrock","RAJ",185
"E06000034","Thurrock","RJ1",53
"E06000034","Thurrock","RRV",54
"E06000034","Thurrock","RDE",31
"E06000034","Thurrock","RYJ",31
"E06000034","Thurrock","RQX",26
"E06000034","Thurrock","RJZ",24
"E06000034","Thurrock","RAL",20
"E06000034","Thurrock","RGT",20
"E06000034","Thurrock","RPA",19
"E06000034","Thurrock","RP6",14
"E06000034","Thurrock","RQW",13
"E06000034","Thurrock","RAP",10
"E06000034","Thurrock","RVV",10
"E06000034","Thurrock","RT3",9
"E06000034","Thurrock","RJ7",9
"E06000034","Thurrock","RJ2",14
"E06000034","Thurrock","R1K",8
"E06000034","Thurrock","RGP",7
"E06000034","Thurrock","RM1",7
"E06000034","Thurrock","RP4",7
"E06000034","Thurrock","RDU",7
"E06000034","Thurrock","RTH",7
"E06000034","Thurrock","RQM",7
"E06000034","Thurrock","RWF",7
"E06000034","Thurrock","RC9",6
"E06000034","Thurrock","RPY",6
"E06000034","Thurrock","RAS",5
"E06000034","Thurrock","RGR",5
"E06000034","Thurrock","RWH",4
"E06000034","Thurrock","RGM",4
"E06000034","Thurrock","RVJ",4
"E06000034","Thurrock","RXC",4
"E06000034","Thurrock","R0A",4
"E06000034","Thurrock","RXH",4
"E06000034","Thurrock","RX1",4
"E06000034","Thurrock","RDZ",4
"E06000034","Thurrock","RAT",3
"E06000034","Thurrock","RFS",3
"E06000034","Thurrock","RAN",3
"E06000034","Thurrock","RD8",3
"E06000034","Thurrock","RBD",3
"E06000034","Thurrock","RCX",3
"E06000034","Thurrock","RWG",3
"E06000034","Thurrock","RRK",3
"E06000034","Thurrock","RD3",3
"E06000034","Thurrock","RHQ",2
"E06000034","Thurrock","RXQ",2
"E06000034","Thurrock","RXR",2
"E06000034","Thurrock","RA4",2
"E06000034","Thurrock","RK9",2
"E06000034","Thurrock","RPC",2
"E06000034","Thurrock","RXP",2
"E06000034","Thurrock","REF",2
"E06000034","Thurrock","RHW",2
"E06000034","Thurrock","RN5",2
"E06000034","Thurrock","RC1",2
"E06000034","Thurrock","RTK",2
"E06000034","Thurrock","RVR",2
"E06000034","Thurrock","RWE",2
"E06000034","Thurrock","RJN",2
"E06000034","Thurrock","RVW",2
"E06000034","Thurrock","RYR",2
"E06000034","Thurrock","RD1",2
"E06000034","Thurrock","RN3",2
"E06000034","Thurrock","RA2",1
"E06000034","Thurrock","RAX",1
"E06000034","Thurrock","RJ6",1
"E06000034","Thurrock","RJC",1
"E06000034","Thurrock","RKB",1
"E06000034","Thurrock","RNL",1
"E06000034","Thurrock","RTE",1
"E06000034","Thurrock","RBZ",1
"E06000034","Thurrock","RCD",1
"E06000034","Thurrock","RHM",1
"E06000034","Thurrock","RKE",1
"E06000034","Thurrock","RNA",1
"E06000034","Thurrock","RWA",1
"E06000034","Thurrock","RXK",1
"E06000034","Thurrock","RFF",1
"E06000034","Thurrock","RHU",1
"E06000034","Thurrock","RPG",1
"E06000034","Thurrock","RWK",1
"E06000034","Thurrock","RXN",1
"E06000034","Thurrock","RTP",1
"E06000034","Thurrock","RTR",1
"E06000034","Thurrock","RW6",1
"E06000034","Thurrock","R1F",1
"E06000034","Thurrock","RCB",1
"E06000034","Thurrock","R0B",1
"E06000034","Thurrock","RNS",1
"E06000034","Thurrock","RL4",1
"E06000034","Thurrock","RTF",1
"E06000034","Thurrock","RTG",1
"E06000034","Thurrock","RJE",1
"E06000034","Thurrock","RQ3",1
"E06000034","Thurrock","RR7",1
"E06000034","Thurrock","RXW",1
"E06000035","Medway","RPA",25743
"E06000035","Medway","RWF",955
"E06000035","Medway","RN7",456
"E06000035","Medway","RPC",421
"E06000035","Medway","RVV",383
"E06000035","Medway","RXY",345
"E06000035","Medway","RJZ",220
"E06000035","Medway","RJ1",206
"E06000035","Medway","R1H",54
"E06000035","Medway","RRV",50
"E06000035","Medway","RJ7",34
"E06000035","Medway","RJ2",47
"E06000035","Medway","RYJ",22
"E06000035","Medway","RXC",21
"E06000035","Medway","RQM",19
"E06000035","Medway","RT3",16
"E06000035","Medway","RPY",15
"E06000035","Medway","NQ7",15
"E06000035","Medway","RDD",14
"E06000035","Medway","RTP",11
"E06000035","Medway","RDU",11
"E06000035","Medway","RYR",11
"E06000035","Medway","RXH",10
"E06000035","Medway","RTK",9
"E06000035","Medway","RP6",9
"E06000035","Medway","RGP",8
"E06000035","Medway","RHU",8
"E06000035","Medway","RQX",8
"E06000035","Medway","RTH",8
"E06000035","Medway","RVR",7
"E06000035","Medway","RDE",7
"E06000035","Medway","RJ6",7
"E06000035","Medway","RHM",7
"E06000035","Medway","RF4",7
"E06000035","Medway","R1K",6
"E06000035","Medway","RHQ",6
"E06000035","Medway","RK9",6
"E06000035","Medway","RXQ",6
"E06000035","Medway","RCB",6
"E06000035","Medway","RKB",6
"E06000035","Medway","RBD",6
"E06000035","Medway","R0A",5
"E06000035","Medway","RA7",5
"E06000035","Medway","RX2",5
"E06000035","Medway","REF",5
"E06000035","Medway","RAJ",5
"E06000035","Medway","RAP",4
"E06000035","Medway","RN5",4
"E06000035","Medway","RBZ",4
"E06000035","Medway","RM1",4
"E06000035","Medway","RRK",6
"E06000035","Medway","RTE",4
"E06000035","Medway","RAL",4
"E06000035","Medway","RA9",4
"E06000035","Medway","RJE",4
"E06000035","Medway","RQ8",4
"E06000035","Medway","R1F",4
"E06000035","Medway","RWK",4
"E06000035","Medway","RBA",3
"E06000035","Medway","RNA",3
"E06000035","Medway","RLQ",3
"E06000035","Medway","RPG",3
"E06000035","Medway","RVJ",3
"E06000035","Medway","RD3",3
"E06000035","Medway","RGN",3
"E06000035","Medway","RA2",3
"E06000035","Medway","RH8",3
"E06000035","Medway","RWD",3
"E06000035","Medway","RNL",3
"E06000035","Medway","RWH",3
"E06000035","Medway","RGT",3
"E06000035","Medway","RAN",3
"E06000035","Medway","RGR",3
"E06000035","Medway","RWW",3
"E06000035","Medway","RHW",2
"E06000035","Medway","RQW",2
"E06000035","Medway","RWP",2
"E06000035","Medway","RNQ",2
"E06000035","Medway","RNZ",2
"E06000035","Medway","RXN",2
"E06000035","Medway","RA4",2
"E06000035","Medway","RC9",2
"E06000035","Medway","RL4",2
"E06000035","Medway","RTD",2
"E06000035","Medway","RWG",2
"E06000035","Medway","RAX",2
"E06000035","Medway","RJN",2
"E06000035","Medway","RM3",2
"E06000035","Medway","RWY",2
"E06000035","Medway","RD1",2
"E06000035","Medway","RXP",2
"E06000035","Medway","RAE",2
"E06000035","Medway","RP4",2
"E06000035","Medway","RDZ",2
"E06000035","Medway","RVY",2
"E06000035","Medway","RC1",1
"E06000035","Medway","RD8",1
"E06000035","Medway","RCD",1
"E06000035","Medway","RJR",1
"E06000035","Medway","RKE",1
"E06000035","Medway","RN3",1
"E06000035","Medway","RP5",2
"E06000035","Medway","RTG",2
"E06000035","Medway","RWA",1
"E06000035","Medway","REM",2
"E06000035","Medway","RJC",1
"E06000035","Medway","RTF",1
"E06000035","Medway","RAS",1
"E06000035","Medway","RBK",1
"E06000035","Medway","RBN",1
"E06000035","Medway","RW1",1
"E06000035","Medway","RXF",1
"E06000035","Medway","RFF",1
"E06000035","Medway","RMC",1
"E06000035","Medway","RBL",1
"E06000035","Medway","RGM",1
"E06000035","Medway","RR8",1
"E06000035","Medway","RTR",1
"E06000035","Medway","RW6",1
"E06000035","Medway","RWE",1
"E06000036","Bracknell Forest","RDU",8498
"E06000036","Bracknell Forest","RHW",2126
"E06000036","Bracknell Forest","RA2",122
"E06000036","Bracknell Forest","RWX",88
"E06000036","Bracknell Forest","RTH",84
"E06000036","Bracknell Forest","RJ7",40
"E06000036","Bracknell Forest","RHM",39
"E06000036","Bracknell Forest","RTK",35
"E06000036","Bracknell Forest","RJ1",25
"E06000036","Bracknell Forest","RN5",23
"E06000036","Bracknell Forest","RYJ",20
"E06000036","Bracknell Forest","RXQ",19
"E06000036","Bracknell Forest","RQM",19
"E06000036","Bracknell Forest","RPY",13
"E06000036","Bracknell Forest","RAS",9
"E06000036","Bracknell Forest","RN3",9
"E06000036","Bracknell Forest","RHU",8
"E06000036","Bracknell Forest","REF",8
"E06000036","Bracknell Forest","RXH",7
"E06000036","Bracknell Forest","RDZ",7
"E06000036","Bracknell Forest","RT3",7
"E06000036","Bracknell Forest","RH8",7
"E06000036","Bracknell Forest","R1K",7
"E06000036","Bracknell Forest","RA9",6
"E06000036","Bracknell Forest","R1H",6
"E06000036","Bracknell Forest","RP6",6
"E06000036","Bracknell Forest","RYR",5
"E06000036","Bracknell Forest","RA7",5
"E06000036","Bracknell Forest","RA4",4
"E06000036","Bracknell Forest","RGT",4
"E06000036","Bracknell Forest","RTD",4
"E06000036","Bracknell Forest","RAX",4
"E06000036","Bracknell Forest","RBZ",4
"E06000036","Bracknell Forest","RK9",4
"E06000036","Bracknell Forest","RRV",5
"E06000036","Bracknell Forest","RGN",3
"E06000036","Bracknell Forest","RLQ",3
"E06000036","Bracknell Forest","RXC",3
"E06000036","Bracknell Forest","RXW",4
"E06000036","Bracknell Forest","RD1",3
"E06000036","Bracknell Forest","RD3",3
"E06000036","Bracknell Forest","RJ2",4
"E06000036","Bracknell Forest","RTP",3
"E06000036","Bracknell Forest","RNZ",3
"E06000036","Bracknell Forest","RWG",3
"E06000036","Bracknell Forest","RC9",2
"E06000036","Bracknell Forest","RCB",2
"E06000036","Bracknell Forest","RRK",4
"E06000036","Bracknell Forest","RAL",2
"E06000036","Bracknell Forest","REM",3
"E06000036","Bracknell Forest","RK5",2
"E06000036","Bracknell Forest","RWE",2
"E06000036","Bracknell Forest","RWP",2
"E06000036","Bracknell Forest","RXP",2
"E06000036","Bracknell Forest","RM1",2
"E06000036","Bracknell Forest","RDD",2
"E06000036","Bracknell Forest","RX1",2
"E06000036","Bracknell Forest","RXX",2
"E06000036","Bracknell Forest","RBD",2
"E06000036","Bracknell Forest","RFF",2
"E06000036","Bracknell Forest","RJZ",2
"E06000036","Bracknell Forest","RL4",2
"E06000036","Bracknell Forest","RWH",2
"E06000036","Bracknell Forest","RKB",2
"E06000036","Bracknell Forest","RVV",2
"E06000036","Bracknell Forest","RPC",1
"E06000036","Bracknell Forest","RCX",1
"E06000036","Bracknell Forest","RJC",1
"E06000036","Bracknell Forest","RP1",1
"E06000036","Bracknell Forest","RP4",1
"E06000036","Bracknell Forest","RPA",1
"E06000036","Bracknell Forest","RQX",1
"E06000036","Bracknell Forest","RTE",1
"E06000036","Bracknell Forest","RTR",1
"E06000036","Bracknell Forest","RVJ",1
"E06000036","Bracknell Forest","RVR",1
"E06000036","Bracknell Forest","RWK",1
"E06000036","Bracknell Forest","RBK",1
"E06000036","Bracknell Forest","RDY",1
"E06000036","Bracknell Forest","RET",1
"E06000036","Bracknell Forest","RXL",1
"E06000036","Bracknell Forest","RA3",1
"E06000036","Bracknell Forest","RCF",1
"E06000036","Bracknell Forest","RJR",1
"E06000036","Bracknell Forest","RAJ",1
"E06000036","Bracknell Forest","RD8",1
"E06000036","Bracknell Forest","RGR",1
"E06000036","Bracknell Forest","RJ8",1
"E06000036","Bracknell Forest","RXF",1
"E06000036","Bracknell Forest","RJ6",1
"E06000036","Bracknell Forest","RMC",1
"E06000036","Bracknell Forest","RTF",1
"E06000036","Bracknell Forest","RWF",1
"E06000036","Bracknell Forest","R1F",1
"E06000036","Bracknell Forest","RNS",1
"E06000036","Bracknell Forest","RQ8",1
"E06000036","Bracknell Forest","RXN",1
"E06000036","Bracknell Forest","RJE",1
"E06000036","Bracknell Forest","RNL",1
"E06000037","West Berkshire","RHW",8421
"E06000037","West Berkshire","RN5",2682
"E06000037","West Berkshire","RN3",1485
"E06000037","West Berkshire","RTH",610
"E06000037","West Berkshire","RWX",172
"E06000037","West Berkshire","RDU",100
"E06000037","West Berkshire","RHM",56
"E06000037","West Berkshire","RA2",25
"E06000037","West Berkshire","RYJ",24
"E06000037","West Berkshire","RNZ",20
"E06000037","West Berkshire","RT3",18
"E06000037","West Berkshire","R1H",16
"E06000037","West Berkshire","RVJ",15
"E06000037","West Berkshire","RQM",14
"E06000037","West Berkshire","RA7",12
"E06000037","West Berkshire","RHU",12
"E06000037","West Berkshire","RA9",12
"E06000037","West Berkshire","RJ1",11
"E06000037","West Berkshire","RXQ",11
"E06000037","West Berkshire","REF",10
"E06000037","West Berkshire","RRV",10
"E06000037","West Berkshire","RDZ",9
"E06000037","West Berkshire","RRK",11
"E06000037","West Berkshire","RBD",7
"E06000037","West Berkshire","RD1",7
"E06000037","West Berkshire","RK9",7
"E06000037","West Berkshire","RJC",7
"E06000037","West Berkshire","RH8",7
"E06000037","West Berkshire","RTE",7
"E06000037","West Berkshire","RW1",7
"E06000037","West Berkshire","R1K",7
"E06000037","West Berkshire","RYR",7
"E06000037","West Berkshire","RD3",6
"E06000037","West Berkshire","RJ7",6
"E06000037","West Berkshire","RJ2",6
"E06000037","West Berkshire","RLQ",5
"E06000037","West Berkshire","RPY",5
"E06000037","West Berkshire","RKB",5
"E06000037","West Berkshire","RAL",5
"E06000037","West Berkshire","RM1",5
"E06000037","West Berkshire","RVR",5
"E06000037","West Berkshire","RA3",4
"E06000037","West Berkshire","RD8",4
"E06000037","West Berkshire","RTD",4
"E06000037","West Berkshire","RVV",4
"E06000037","West Berkshire","RC9",4
"E06000037","West Berkshire","RCB",4
"E06000037","West Berkshire","RBA",4
"E06000037","West Berkshire","RAX",3
"E06000037","West Berkshire","RP6",3
"E06000037","West Berkshire","RWD",3
"E06000037","West Berkshire","RBZ",3
"E06000037","West Berkshire","RGR",3
"E06000037","West Berkshire","RGT",3
"E06000037","West Berkshire","R0A",2
"E06000037","West Berkshire","RTF",2
"E06000037","West Berkshire","RQW",2
"E06000037","West Berkshire","RTP",2
"E06000037","West Berkshire","RDE",2
"E06000037","West Berkshire","RFR",2
"E06000037","West Berkshire","RXC",2
"E06000037","West Berkshire","RC1",2
"E06000037","West Berkshire","RJ8",2
"E06000037","West Berkshire","REM",2
"E06000037","West Berkshire","RTX",2
"E06000037","West Berkshire","RXW",3
"E06000037","West Berkshire","RNS",2
"E06000037","West Berkshire","RWW",2
"E06000037","West Berkshire","RWH",2
"E06000037","West Berkshire","RFF",2
"E06000037","West Berkshire","RGN",2
"E06000037","West Berkshire","RWP",2
"E06000037","West Berkshire","RDD",1
"E06000037","West Berkshire","RFS",1
"E06000037","West Berkshire","RGP",1
"E06000037","West Berkshire","RP4",1
"E06000037","West Berkshire","RAE",1
"E06000037","West Berkshire","RBT",1
"E06000037","West Berkshire","RJE",1
"E06000037","West Berkshire","RVY",1
"E06000037","West Berkshire","RBN",1
"E06000037","West Berkshire","RBS",1
"E06000037","West Berkshire","RAP",1
"E06000037","West Berkshire","RK5",1
"E06000037","West Berkshire","RTK",1
"E06000037","West Berkshire","RWE",1
"E06000037","West Berkshire","RXH",1
"E06000037","West Berkshire","RV5",1
"E06000037","West Berkshire","RWG",1
"E06000037","West Berkshire","R1F",1
"E06000037","West Berkshire","RAN",1
"E06000037","West Berkshire","RCX",1
"E06000037","West Berkshire","RET",1
"E06000037","West Berkshire","RNQ",1
"E06000037","West Berkshire","RX1",1
"E06000037","West Berkshire","RGM",1
"E06000037","West Berkshire","RJZ",1
"E06000037","West Berkshire","RNU",1
"E06000037","West Berkshire","RP5",1
"E06000037","West Berkshire","RQ8",1
"E06000037","West Berkshire","RTG",1
"E06000037","West Berkshire","RXK",1
"E06000038","Reading","RHW",14750
"E06000038","Reading","RTH",362
"E06000038","Reading","RWX",249
"E06000038","Reading","RDU",122
"E06000038","Reading","RN5",36
"E06000038","Reading","RXQ",27
"E06000038","Reading","RHM",23
"E06000038","Reading","RYJ",20
"E06000038","Reading","RQM",14
"E06000038","Reading","RJ1",14
"E06000038","Reading","RJ7",14
"E06000038","Reading","R1K",13
"E06000038","Reading","RA2",13
"E06000038","Reading","RRV",11
